,energylevel_minimum,energylevel_maximum,power_minimum,power_maximum,energy_left,id
2022-01-16 05:00:00+01:00,17.575,1226.843,0.0,1406.0,0.0,19900.0
2022-01-16 06:00:00+01:00,32.40200000000004,1240.9030000000002,0.0,1406.0,0.0,19900.0
2022-01-16 07:00:00+01:00,57.11600000000007,1236.621,0.0,1398.97,18.342000000000034,19900.0
2022-01-16 08:00:00+01:00,107.72649999999996,1223.987,0.0,1363.82,21.966000000000065,19900.0
2022-01-16 09:00:00+01:00,122.22049999999997,1174.903,0.0,1307.5800000000002,53.24399999999996,19900.0
2022-01-16 10:00:00+01:00,110.22650000000006,1105.055,0.0,1216.19,74.76799999999997,19900.0
2022-01-16 11:00:00+01:00,91.3484999999999,1042.2575000000002,0.0,1138.8600000000001,73.31900000000006,19900.0
2022-01-16 12:00:00+01:00,64.10850000000002,970.9335000000002,0.0,1033.41,82.56099999999991,19900.0
2022-01-16 13:00:00+01:00,71.22850000000003,957.1025000000002,0.0,1012.32,23.68600000000002,19900.0
2022-01-16 14:00:00+01:00,41.30949999999992,930.3905000000002,0.0,1019.35,62.441000000000024,19900.0
2022-01-16 15:00:00+01:00,38.61049999999997,942.8930000000003,0.0,1033.41,34.27949999999992,19900.0
2022-01-16 16:00:00+01:00,64.45099999999996,953.2380000000002,0.0,1012.32,21.03549999999997,19900.0
2022-01-16 17:00:00+01:00,51.45099999999993,943.2220000000002,0.0,998.26,41.60349999999997,19900.0
2022-01-16 18:00:00+01:00,20.21849999999999,964.6635000000003,0.0,1082.6200000000001,44.420999999999935,19900.0
2022-01-16 19:00:00+01:00,35.45050000000001,1033.0500000000004,0.0,1152.92,9.67349999999999,19900.0
2022-01-16 20:00:00+01:00,31.507999999999935,1090.9905000000003,0.0,1209.16,23.14800000000001,19900.0
2022-01-16 21:00:00+01:00,45.695,1155.0585000000003,0.0,1265.4,6.902999999999935,19900.0
2022-01-16 22:00:00+01:00,68.944,1216.6530000000002,0.0,1328.67,0.0,19900.0
2022-01-16 23:00:00+01:00,87.875,1286.3955000000003,0.0,1370.8500000000001,2.159000000000006,19900.0
2022-01-17 00:00:00+01:00,115.995,1356.8175000000003,0.0,1384.91,0.0,19900.0
2022-01-17 01:00:00+01:00,151.145,1394.0320000000004,0.0,1398.97,0.0,19900.0
2022-01-17 02:00:00+01:00,189.369,1408.0920000000003,0.0,1398.97,0.0,19900.0
2022-01-17 03:00:00+01:00,224.91600000000003,1424.2200000000003,0.0,1398.97,3.073999999999998,19900.0
2022-01-17 04:00:00+01:00,268.8975,1417.2340000000002,0.0,1384.91,21.04600000000003,19900.0
2022-01-17 05:00:00+01:00,365.381,1426.6665000000003,0.0,1384.91,0.0,19900.0
2022-01-17 06:00:00+01:00,400.05499999999995,1330.8280000000002,0.0,1356.79,101.756,19900.0
2022-01-17 07:00:00+01:00,210.49500000000012,1059.0705000000003,0.0,1145.89,271.7575,19900.0
2022-01-17 08:00:00+01:00,108.52250000000008,880.2105000000001,0.0,956.08,178.86000000000013,19900.0
2022-01-17 09:00:00+01:00,129.92750000000007,822.6555000000001,0.0,878.75,61.07000000000008,19900.0
2022-01-17 10:00:00+01:00,111.80550000000001,742.9045,0.0,773.3000000000001,82.47500000000007,19900.0
2022-01-17 11:00:00+01:00,70.5295,674.159,0.0,745.1800000000001,95.988,19900.0
2022-01-17 12:00:00+01:00,76.73200000000003,675.0914999999999,0.0,745.1800000000001,33.622,19900.0
2022-01-17 13:00:00+01:00,52.47349999999997,651.6334999999998,0.0,731.12,57.39950000000003,19900.0
2022-01-17 14:00:00+01:00,34.669500000000006,648.2375,0.0,731.12,40.17099999999997,19900.0
2022-01-17 15:00:00+01:00,38.98199999999996,688.077,0.0,864.69,29.397000000000006,19900.0
2022-01-17 16:00:00+01:00,36.32599999999998,732.0514999999999,0.0,892.8100000000001,26.679499999999955,19900.0
2022-01-17 17:00:00+01:00,18.74349999999999,763.3955000000001,0.0,920.9300000000001,36.32599999999998,19900.0
2022-01-17 18:00:00+01:00,25.491000000000014,838.1460000000001,0.0,1026.38,6.440999999999988,19900.0
2022-01-17 19:00:00+01:00,27.16399999999998,888.6045,0.0,1082.6200000000001,20.218500000000013,19900.0
2022-01-17 20:00:00+01:00,7.921999999999997,972.8705,0.0,1152.92,21.89149999999998,19900.0
2022-01-17 21:00:00+01:00,7.03,1075.5465,0.0,1230.25,7.921999999999997,19900.0
2022-01-17 22:00:00+01:00,14.06,1180.8069999999998,0.0,1328.67,0.0,19900.0
2022-01-17 23:00:00+01:00,21.09,1228.9564999999998,0.0,1342.73,0.0,19900.0
2022-01-18 00:00:00+01:00,42.18,1269.1254999999999,0.0,1370.8500000000001,0.0,19900.0
2022-01-18 01:00:00+01:00,63.27,1299.2365,0.0,1391.94,7.03,19900.0
2022-01-18 02:00:00+01:00,96.66250000000001,1336.1439999999998,0.0,1398.97,14.06,19900.0
2022-01-18 03:00:00+01:00,140.445,1379.3674999999998,0.0,1406.0,21.09,19900.0
2022-01-18 04:00:00+01:00,182.30100000000002,1392.647,0.0,1398.97,38.510000000000005,19900.0
2022-01-18 05:00:00+01:00,190.13899999999998,1343.916,0.0,1356.79,97.94100000000003,19900.0
2022-01-18 06:00:00+01:00,310.46649999999994,1340.072,0.0,1335.7,60.08399999999998,19900.0
2022-01-18 07:00:00+01:00,302.1335,1211.273,0.0,1166.98,189.19899999999993,19900.0
2022-01-18 08:00:00+01:00,270.94399999999996,1069.072,0.0,1040.44,205.47100000000003,19900.0
2022-01-18 09:00:00+01:00,220.77299999999994,954.5455,0.0,878.75,181.31149999999994,19900.0
2022-01-18 10:00:00+01:00,92.29499999999987,777.71,0.0,731.12,176.83549999999994,19900.0
2022-01-18 11:00:00+01:00,56.351000000000006,729.7900000000002,0.0,695.97,60.659999999999876,19900.0
2022-01-18 12:00:00+01:00,72.39150000000008,746.1425000000002,0.0,688.94,15.928500000000007,19900.0
2022-01-18 13:00:00+01:00,89.00999999999998,748.1010000000001,0.0,681.91,21.424000000000078,19900.0
2022-01-18 14:00:00+01:00,115.17649999999995,772.4745000000001,0.0,731.12,22.22499999999998,19900.0
2022-01-18 15:00:00+01:00,107.44449999999998,792.4410000000001,0.0,752.21,34.33149999999995,19900.0
2022-01-18 16:00:00+01:00,41.16949999999995,790.4515,0.0,857.6600000000001,86.35449999999997,19900.0
2022-01-18 17:00:00+01:00,25.901999999999973,864.6215,0.0,920.9300000000001,41.16949999999995,19900.0
2022-01-18 18:00:00+01:00,23.290499999999966,944.1875,0.0,998.26,18.87199999999997,19900.0
2022-01-18 19:00:00+01:00,2.394000000000005,1005.686,0.0,1068.56,23.290499999999966,19900.0
2022-01-18 20:00:00+01:00,1.7575,1125.2885,0.0,1174.01,2.394000000000005,19900.0
2022-01-18 21:00:00+01:00,15.555499999999974,1264.5595,0.0,1307.5800000000002,0.0,19900.0
2022-01-18 22:00:00+01:00,25.323499999999985,1374.6920000000002,0.0,1349.76,6.767999999999972,19900.0
2022-01-18 23:00:00+01:00,33.3925,1434.9155000000003,0.0,1356.79,5.9909999999999854,19900.0
2022-01-19 00:00:00+01:00,54.4825,1469.5175000000004,0.0,1363.82,0.0,19900.0
2022-01-19 01:00:00+01:00,82.6025,1508.1825000000003,0.0,1370.8500000000001,0.0,19900.0
2022-01-19 02:00:00+01:00,112.47999999999999,1554.0250000000003,0.0,1384.91,0.0,19900.0
2022-01-19 03:00:00+01:00,147.115,1609.2020000000005,0.0,1406.0,0.0,19900.0
2022-01-19 04:00:00+01:00,203.87,1649.8685000000003,0.0,1398.97,3.0,19900.0
2022-01-19 05:00:00+01:00,330.034,1679.1315000000004,0.0,1398.97,0.0,19900.0
2022-01-19 06:00:00+01:00,451.8160000000001,1668.9625000000003,0.0,1342.73,31.258999999999958,19900.0
2022-01-19 07:00:00+01:00,512.204,1570.4040000000002,0.0,1223.22,119.64850000000008,19900.0
2022-01-19 08:00:00+01:00,551.7524999999999,1477.9020000000003,0.0,1089.65,107.97899999999998,19900.0
2022-01-19 09:00:00+01:00,398.37550000000005,1198.0945000000004,0.0,934.99,286.36999999999995,19900.0
2022-01-19 10:00:00+01:00,358.64450000000005,1071.0765000000004,0.0,808.45,129.47800000000004,19900.0
2022-01-19 11:00:00+01:00,271.9015,917.2105000000003,0.0,738.15,165.31950000000003,19900.0
2022-01-19 12:00:00+01:00,110.02699999999997,751.9835000000003,0.0,660.82,191.0565,19900.0
2022-01-19 13:00:00+01:00,97.52499999999998,745.5685000000003,0.0,667.85,44.999499999999976,19900.0
2022-01-19 14:00:00+01:00,112.86749999999999,781.4450000000004,0.0,731.12,16.680000000000007,19900.0
2022-01-19 15:00:00+01:00,61.97899999999998,738.3490000000003,0.0,752.21,97.05,19900.0
2022-01-19 16:00:00+01:00,40.372000000000014,746.2915000000003,0.0,794.39,47.918999999999976,19900.0
2022-01-19 17:00:00+01:00,46.089999999999996,857.4995000000002,0.0,942.02,24.55450000000001,19900.0
2022-01-19 18:00:00+01:00,37.50399999999998,961.4135000000003,0.0,1012.32,30.272499999999994,19900.0
2022-01-19 19:00:00+01:00,29.279999999999966,1043.6945000000005,0.0,1082.6200000000001,23.443999999999974,19900.0
2022-01-19 20:00:00+01:00,21.998499999999982,1130.1970000000003,0.0,1145.89,24.007499999999965,19900.0
2022-01-19 21:00:00+01:00,41.76199999999998,1252.0390000000004,0.0,1258.3700000000001,6.180999999999983,19900.0
2022-01-19 22:00:00+01:00,59.755,1357.8555000000003,0.0,1328.67,15.399499999999982,19900.0
2022-01-19 23:00:00+01:00,87.875,1437.6355000000005,0.0,1377.88,12.3025,19900.0
2022-01-20 00:00:00+01:00,123.025,1485.8875000000005,0.0,1384.91,19.3325,19900.0
2022-01-20 01:00:00+01:00,158.175,1533.7260000000006,0.0,1398.97,26.3625,19900.0
2022-01-20 02:00:00+01:00,202.3785,1579.5430000000006,0.0,1406.0,33.3925,19900.0
2022-01-20 03:00:00+01:00,244.29250000000002,1617.9420000000005,0.0,1398.97,44.203500000000005,19900.0
2022-01-20 04:00:00+01:00,309.32,1656.0910000000006,0.0,1398.97,47.4525,19900.0
2022-01-20 05:00:00+01:00,426.3315,1679.5830000000005,0.0,1398.97,54.4825,19900.0
2022-01-20 06:00:00+01:00,466.76750000000004,1550.2690000000005,0.0,1349.76,204.8865,19900.0
2022-01-20 07:00:00+01:00,514.164,1443.7890000000004,0.0,1188.07,187.32500000000005,19900.0
2022-01-20 08:00:00+01:00,422.76899999999995,1214.9850000000004,0.0,1033.41,232.96399999999997,19900.0
2022-01-20 09:00:00+01:00,309.8275000000001,973.2385000000005,0.0,864.69,241.74649999999997,19900.0
2022-01-20 10:00:00+01:00,255.3010000000002,858.2875000000004,0.0,752.21,118.2600000000001,19900.0
2022-01-20 11:00:00+01:00,126.68500000000004,688.6605000000002,0.0,660.82,188.5160000000002,19900.0
2022-01-20 12:00:00+01:00,75.97349999999997,622.5345000000001,0.0,646.76,88.02000000000004,19900.0
2022-01-20 13:00:00+01:00,52.43749999999998,593.5650000000002,0.0,618.64,49.610999999999976,19900.0
2022-01-20 14:00:00+01:00,21.326000000000008,594.7370000000002,0.0,667.85,47.16499999999998,19900.0
2022-01-20 15:00:00+01:00,23.37649999999998,628.4625000000001,0.0,703.0,17.811000000000007,19900.0
2022-01-20 16:00:00+01:00,12.848999999999995,675.3140000000001,0.0,787.36,23.37649999999998,19900.0
2022-01-20 17:00:00+01:00,44.35999999999997,750.055,0.0,899.84,4.061499999999995,19900.0
2022-01-20 18:00:00+01:00,35.766499999999944,848.59,0.0,1005.2900000000001,32.05749999999997,19900.0
2022-01-20 19:00:00+01:00,15.437499999999986,962.89,0.0,1082.6200000000001,32.25149999999994,19900.0
2022-01-20 20:00:00+01:00,1.7574999999999932,1097.7160000000001,0.0,1181.04,15.437499999999986,19900.0
2022-01-20 21:00:00+01:00,5.2725,1206.4790000000003,0.0,1258.3700000000001,1.7574999999999932,19900.0
2022-01-20 22:00:00+01:00,16.846500000000013,1323.8925000000002,0.0,1335.7,0.0,19900.0
2022-01-20 23:00:00+01:00,19.332500000000003,1427.2110000000002,0.0,1363.82,8.059000000000012,19900.0
2022-01-21 00:00:00+01:00,35.150000000000006,1482.0585000000003,0.0,1384.91,3.515,19900.0
2022-01-21 01:00:00+01:00,56.24,1524.6540000000002,0.0,1384.91,10.545,19900.0
2022-01-21 02:00:00+01:00,82.60249999999999,1571.2660000000003,0.0,1406.0,17.575,19900.0
2022-01-21 03:00:00+01:00,133.57,1587.1465000000003,0.0,1406.0,24.605,19900.0
2022-01-21 04:00:00+01:00,201.60700000000003,1594.1765000000003,0.0,1406.0,31.635,19900.0
2022-01-21 05:00:00+01:00,346.03950000000003,1589.4095000000004,0.0,1391.94,50.46200000000001,19900.0
2022-01-21 06:00:00+01:00,389.10799999999995,1473.6025000000004,0.0,1335.7,168.53200000000004,19900.0
2022-01-21 07:00:00+01:00,347.084,1277.8195000000003,0.0,1202.13,255.53799999999995,19900.0
2022-01-21 08:00:00+01:00,320.33150000000006,1152.1805000000004,0.0,1054.5,192.424,19900.0
2022-01-21 09:00:00+01:00,217.0035,973.5740000000003,0.0,927.96,253.54650000000007,19900.0
2022-01-21 10:00:00+01:00,115.54950000000001,821.0115000000003,0.0,843.6,159.006,19900.0
2022-01-21 11:00:00+01:00,58.519000000000034,729.4270000000002,0.0,752.21,96.21700000000001,19900.0
2022-01-21 12:00:00+01:00,63.993999999999936,701.4130000000002,0.0,738.15,40.94400000000003,19900.0
2022-01-21 13:00:00+01:00,53.27949999999998,674.5840000000002,0.0,710.03,41.14649999999994,19900.0
2022-01-21 14:00:00+01:00,14.759499999999967,656.3915000000003,0.0,703.0,51.52199999999998,19900.0
2022-01-21 15:00:00+01:00,22.53899999999996,711.0065000000003,0.0,794.39,14.759499999999967,19900.0
2022-01-21 16:00:00+01:00,36.71799999999998,772.5745000000003,0.0,892.8100000000001,22.53899999999996,19900.0
2022-01-21 17:00:00+01:00,30.070999999999934,826.8470000000003,0.0,956.08,33.20299999999998,19900.0
2022-01-21 18:00:00+01:00,24.722500000000046,866.1325000000005,0.0,1019.35,21.283499999999933,19900.0
2022-01-21 19:00:00+01:00,17.47699999999996,981.0795000000005,0.0,1103.71,22.965000000000046,19900.0
2022-01-21 20:00:00+01:00,7.03,1089.2245000000007,0.0,1181.04,17.47699999999996,19900.0
2022-01-21 21:00:00+01:00,7.292000000000016,1164.6890000000008,0.0,1216.19,0.0,19900.0
2022-01-21 22:00:00+01:00,0.0,1269.7310000000007,0.0,1335.7,7.292000000000016,19900.0
2022-01-21 23:00:00+01:00,0.0,1356.5685000000008,0.0,1356.79,0.0,19900.0
2022-01-22 00:00:00+01:00,7.03,1431.2195000000006,0.0,1384.91,0.0,19900.0
2022-01-22 01:00:00+01:00,15.8175,1507.3265000000008,0.0,1398.97,0.0,19900.0
2022-01-22 02:00:00+01:00,29.877499999999998,1580.8580000000006,0.0,1406.0,0.0,19900.0
2022-01-22 03:00:00+01:00,47.4525,1621.5520000000006,0.0,1406.0,0.0,19900.0
2022-01-22 04:00:00+01:00,86.5695,1654.2170000000008,0.0,1406.0,0.0,19900.0
2022-01-22 05:00:00+01:00,120.72650000000002,1678.3700000000006,0.0,1398.97,3.966999999999999,19900.0
2022-01-22 06:00:00+01:00,135.3185,1687.4660000000006,0.0,1384.91,13.519000000000013,19900.0
2022-01-22 07:00:00+01:00,112.86550000000004,1655.8400000000006,0.0,1356.79,52.71600000000001,19900.0
2022-01-22 08:00:00+01:00,162.33749999999992,1660.1275000000005,0.0,1342.73,16.203000000000046,19900.0
2022-01-22 09:00:00+01:00,168.19900000000004,1568.2515000000008,0.0,1300.55,93.79499999999993,19900.0
2022-01-22 10:00:00+01:00,195.78200000000012,1523.0775000000006,0.0,1230.25,45.17400000000005,19900.0
2022-01-22 11:00:00+01:00,122.744,1411.6555000000005,0.0,1145.89,116.69450000000012,19900.0
2022-01-22 12:00:00+01:00,57.96350000000002,1311.7095000000006,0.0,1082.6200000000001,112.19900000000001,19900.0
2022-01-22 13:00:00+01:00,58.075500000000005,1289.9140000000004,0.0,1040.44,38.631000000000014,19900.0
2022-01-22 14:00:00+01:00,60.31549999999996,1259.0905000000005,0.0,991.23,42.25800000000001,19900.0
2022-01-22 15:00:00+01:00,73.055,1260.9655000000005,0.0,1012.32,35.71049999999996,19900.0
2022-01-22 16:00:00+01:00,63.27749999999999,1256.8100000000004,0.0,1005.2900000000001,44.934999999999995,19900.0
2022-01-22 17:00:00+01:00,38.376999999999995,1281.0950000000005,0.0,1005.2900000000001,42.187499999999986,19900.0
2022-01-22 18:00:00+01:00,30.211499999999972,1317.7140000000004,0.0,1040.44,38.376999999999995,19900.0
2022-01-22 19:00:00+01:00,6.884999999999977,1365.4125000000004,0.0,1089.65,28.453999999999972,19900.0
2022-01-22 20:00:00+01:00,0.0,1476.3060000000005,0.0,1195.1000000000001,6.884999999999977,19900.0
2022-01-22 21:00:00+01:00,0.0,1572.3930000000005,0.0,1272.43,0.0,19900.0
2022-01-22 22:00:00+01:00,0.0,1643.2635000000007,0.0,1321.64,0.0,19900.0
2022-01-22 23:00:00+01:00,0.0,1702.7325000000008,0.0,1335.7,0.0,19900.0
2022-01-23 00:00:00+01:00,0.0,1747.1970000000006,0.0,1342.73,0.0,19900.0
2022-01-23 01:00:00+01:00,0.0,1781.5485000000006,0.0,1356.79,0.0,19900.0
2022-01-23 02:00:00+01:00,7.03,1827.9085000000007,0.0,1391.94,0.0,19900.0
2022-01-23 03:00:00+01:00,14.06,1872.5555000000006,0.0,1398.97,0.0,19900.0
2022-01-23 04:00:00+01:00,24.841999999999995,1914.1490000000006,0.0,1406.0,0.0,19900.0
2022-01-23 05:00:00+01:00,29.8775,1934.2940000000006,0.0,1398.97,3.7519999999999953,19900.0
2022-01-23 06:00:00+01:00,53.005499999999984,1948.3540000000007,0.0,1398.97,0.0,19900.0
2022-01-23 07:00:00+01:00,86.94500000000001,1948.3285000000005,0.0,1384.91,12.582999999999984,19900.0
2022-01-23 08:00:00+01:00,189.32500000000005,1944.6310000000005,0.0,1377.88,6.1000000000000085,19900.0
2022-01-23 09:00:00+01:00,273.0625,1909.9660000000006,0.0,1335.7,34.66500000000004,19900.0
2022-01-23 10:00:00+01:00,282.60350000000005,1823.1985000000006,0.0,1209.16,86.76750000000001,19900.0
2022-01-23 11:00:00+01:00,275.1560000000001,1722.4695000000006,0.0,1159.95,105.09600000000005,19900.0
2022-01-23 12:00:00+01:00,267.5735000000001,1648.3635000000004,0.0,1082.6200000000001,90.61850000000011,19900.0
2022-01-23 13:00:00+01:00,171.34700000000015,1508.2630000000004,0.0,1012.32,151.5785000000001,19900.0
2022-01-23 14:00:00+01:00,184.908,1472.726,0.0,970.14,58.86700000000013,19900.0
2022-01-23 15:00:00+01:00,173.34000000000003,1437.7800000000002,0.0,956.08,51.33799999999999,19900.0
2022-01-23 16:00:00+01:00,150.5595,1418.7065000000002,0.0,956.08,45.04250000000003,19900.0
2022-01-23 17:00:00+01:00,93.913,1367.3600000000001,0.0,949.0500000000001,85.532,19900.0
2022-01-23 18:00:00+01:00,89.7905,1425.0825000000002,0.0,1033.41,20.09800000000002,19900.0
2022-01-23 19:00:00+01:00,18.500999999999973,1440.1935,0.0,1103.71,88.033,19900.0
2022-01-23 20:00:00+01:00,0.0,1502.6450000000002,0.0,1166.98,18.500999999999973,19900.0
2022-01-23 21:00:00+01:00,3.515,1591.209,0.0,1251.3400000000001,0.0,19900.0
2022-01-23 22:00:00+01:00,17.575,1700.935,0.0,1328.67,0.0,19900.0
2022-01-23 23:00:00+01:00,35.15,1778.0770000000002,0.0,1356.79,0.0,19900.0
2022-01-24 00:00:00+01:00,65.0275,1825.6860000000001,0.0,1377.88,0.0,19900.0
2022-01-24 01:00:00+01:00,105.45,1865.3960000000002,0.0,1391.94,0.0,19900.0
2022-01-24 02:00:00+01:00,158.17499999999998,1898.2725000000003,0.0,1391.94,0.0,19900.0
2022-01-24 03:00:00+01:00,224.96,1933.9015000000002,0.0,1406.0,0.0,19900.0
2022-01-24 04:00:00+01:00,333.457,1957.5290000000002,0.0,1406.0,0.0,19900.0
2022-01-24 05:00:00+01:00,477.02500000000003,1961.5120000000002,0.0,1391.94,10.076999999999998,19900.0
2022-01-24 06:00:00+01:00,657.347,1956.8445000000002,0.0,1363.82,16.560000000000016,19900.0
2022-01-24 07:00:00+01:00,656.0359999999998,1809.1725000000001,0.0,1223.22,147.67200000000003,19900.0
2022-01-24 08:00:00+01:00,567.32,1585.4815000000003,0.0,1082.6200000000001,223.69099999999992,19900.0
2022-01-24 09:00:00+01:00,428.0079999999999,1301.1190000000001,0.0,984.2,284.36250000000007,19900.0
2022-01-24 10:00:00+01:00,408.871,1176.5800000000002,0.0,892.8100000000001,127.47549999999994,19900.0
2022-01-24 11:00:00+01:00,333.45200000000006,1028.1770000000004,0.0,815.48,154.0335,19900.0
2022-01-24 12:00:00+01:00,175.61450000000002,851.6885000000002,0.0,738.15,184.0645,19900.0
2022-01-24 13:00:00+01:00,100.03150000000002,788.6140000000001,0.0,745.1800000000001,98.28450000000005,19900.0
2022-01-24 14:00:00+01:00,28.545499999999972,755.1330000000002,0.0,787.36,100.03150000000002,19900.0
2022-01-24 15:00:00+01:00,47.263000000000005,809.0370000000003,0.0,864.69,19.757999999999974,19900.0
2022-01-24 16:00:00+01:00,49.1885,853.2450000000002,0.0,934.99,38.475500000000004,19900.0
2022-01-24 17:00:00+01:00,29.510999999999985,884.7255000000001,0.0,949.0500000000001,47.431,19900.0
2022-01-24 18:00:00+01:00,49.08249999999994,964.2170000000002,0.0,1054.5,25.995999999999988,19900.0
2022-01-24 19:00:00+01:00,38.848499999999966,1046.8130000000003,0.0,1089.65,33.26499999999994,19900.0
2022-01-24 20:00:00+01:00,12.3025,1129.5405000000003,0.0,1174.01,33.575999999999965,19900.0
2022-01-24 21:00:00+01:00,24.605,1221.2120000000002,0.0,1244.31,0.0,19900.0
2022-01-24 22:00:00+01:00,41.36400000000001,1323.2025000000003,0.0,1328.67,0.0,19900.0
2022-01-24 23:00:00+01:00,52.724999999999994,1421.2935000000004,0.0,1363.82,2.6990000000000123,19900.0
2022-01-25 00:00:00+01:00,66.785,1483.4880000000005,0.0,1377.88,0.0,19900.0
2022-01-25 01:00:00+01:00,80.845,1529.4540000000006,0.0,1391.94,0.0,19900.0
2022-01-25 02:00:00+01:00,96.6625,1541.2935000000007,0.0,1391.94,0.0,19900.0
2022-01-25 03:00:00+01:00,114.972,1548.2345000000005,0.0,1406.0,0.0,19900.0
2022-01-25 04:00:00+01:00,151.14499999999998,1549.2575000000006,0.0,1398.97,6.006999999999991,19900.0
2022-01-25 05:00:00+01:00,252.8055,1555.3435000000006,0.0,1398.97,0.0,19900.0
2022-01-25 06:00:00+01:00,281.52950000000004,1451.9255000000005,0.0,1370.8500000000001,103.41799999999998,19900.0
2022-01-25 07:00:00+01:00,287.1920000000001,1330.3285000000005,0.0,1202.13,121.59700000000007,19900.0
2022-01-25 08:00:00+01:00,215.1415,1141.5565000000004,0.0,1075.5900000000001,188.7720000000001,19900.0
